T_1a-lh,T_1b-lh,T_2a-LH,T_sat.lh,S.H_lh coil,D_coil lh,H_coil lh,S_coil lh,T_1a-ctr,T_1b-ctr,T_2a-ctr,T_sat.ctr,S.H_ctr coil,D_coil ctr,H_coil ctr,S_coil ctr,T_1a-rh,T_1c-rh,T_2a-RH,T_sat.rh,S.H_rh coil,D_coil rh,H_coil rh,S_coil rh,P_suction,T_2b,T_sat.comp.in,S.H_total,D_comp.in,H_comp.in,S_comp.in,T_3a,rpm,T_3b,P_disch,T_4a,T_sat.cond,S.C,T_4b-lh,T_sat.txv.lh,S.C-txv.lh,H_txv.lh,T_4b-ctr,T_sat.txv.ctr,S.C-txv.ctr,H_txv.ctr,T_4b-rh,T_sat.txv.rh,S.C-txv.rh,H_txv.rh,h_2b,h_3a,h_3b,h_4a,h_2a_LH,h_2a_CTR,h_2a_RH,h_4b_LH,h_4b_CTR,h_4b_RH,P_suc,P_cond
27.532364,27.532364,46.847907,13.324110370655934,33.52379662934417,6.902079445400523,594.3490452149546,2.4994977574143444,26.323853,26.323853,39.224952,13.324110370655934,25.900841629344132,7.03549525220795,587.2001580165264,2.4739000424701425,26.014557,26.014557,39.392973,13.324110370655934,26.06886262934403,7.03248543100645,587.3572257934856,2.474466643512123,34.759405,47.347359,13.324110370655934,34.02324862934414,6.893555407992412,594.8191112447918,2.501167396191399,136.109438,3849.496144,138.996912,110.155555,76.248281,69.97123292784548,-6.277048072154628,74.830752,69.97123292784548,-4.859519072154592,602.3277636774297,75.064128,69.97123292784548,-5.092895072154624,602.5814896416734,73.745746,69.97123292784548,-3.774513072154639,601.1477303861609,594.8191112447918,668.9342076872517,672.1092298877574,603.8684371451204,594.3490452149546,587.2001580165264,587.3572257934856,602.3277636774297,602.5814896416734,601.1477303861609,341010.72721780004,860849.0863918001
26.737401,26.737401,46.993463,9.464890137374606,37.528572862625495,6.386800617600721,595.3505818224527,2.5156952567268935,24.622368,24.622368,39.243985,9.464890137374606,29.779094862625527,6.510020996392451,588.121544988371,2.489814796465145,23.990332,23.990332,39.392627,9.464890137374606,29.927736862625476,6.507602686712869,588.2597199328017,2.490313234801264,31.333461,47.316368,9.464890137374606,37.85147786262551,6.3817891863369525,595.6529432266068,2.516769100021354,136.75792,3832.322133,139.739929,159.423929,87.178476,93.91875777371841,6.740281773718334,76.949861,93.91875777371841,16.968896773718292,265.0360941267558,72.483847,93.91875777371841,21.434910773718286,258.34565041887873,68.609548,93.91875777371841,25.309209773718443,252.5960339450112,595.6529432266068,659.6657998595949,663.1207651441449,280.63309057552226,595.3505818224527,588.121544988371,588.2597199328017,265.0360941267558,258.34565041887873,252.5960339450112,317389.66556436004,1200542.7007120398
28.483605,28.483605,46.962923,14.700876746294476,32.26204625370558,7.091368041997335,594.1346938996206,2.494297944565111,25.912402,25.912402,39.192064,14.700876746294476,24.491187253705572,7.232065722406504,586.8320055532365,2.4681516392832403,25.644696,25.644696,39.343878,14.700876746294476,24.64300125370563,7.229250136404091,586.9742194296152,2.468664699009164,36.026824,47.276172,14.700876746294476,32.575295253705555,7.08583842578568,594.4300913629996,2.495347128483977,138.801727,3857.428198,142.542356,139.677612,91.301184,85.00564022555803,-6.295543774442047,85.169795,85.00564022555803,-0.16415477444195403,605.2184420060291,80.657269,85.00564022555803,4.348371225557969,270.6489272756556,80.490997,85.00564022555803,4.514643225557984,270.39592272824046,594.4300913629996,666.1268528556733,670.3666404903132,612.2715986987288,594.1346938996206,586.8320055532365,586.9742194296152,605.2184420060291,270.6489272756556,270.39592272824046,349749.27704223996,1064396.58411312
27.507076,27.507076,46.859222,-7.0383037954160415,53.897525795416094,4.540693239988028,598.3389643613332,2.583759569096478,26.243373,26.243373,39.095668,-7.0383037954160415,46.13397179541606,4.623007200208745,591.2319036831175,2.5583086894190847,25.911443,25.911443,39.47249,-7.0383037954160415,46.51079379541606,4.618931897621613,591.5754348379855,2.5595479940322536,18.658727,47.399114,-7.0383037954160415,54.43741779541608,4.535094670020561,598.8355279725903,2.585523215511731,136.23396,3846.976229,139.003482,93.493,76.276412,60.29362427448514,-15.982787725514958,75.14729,60.29362427448514,-14.853665725514826,607.2582853480598,75.039767,60.29362427448514,-14.746142725515051,607.1451937246984,73.757132,60.29362427448514,-13.463507725514921,605.7961409262666,598.8355279725903,672.2065675252172,675.2077748820808,608.4459062546706,598.3389643613332,591.2319036831175,591.5754348379855,607.2582853480598,607.1451937246984,605.7961409262666,230000.41657052003,745964.76868
26.513025,26.513025,46.67182,14.152190782383194,32.51962921761684,7.019689679696809,593.9899391209208,2.4955477459622046,24.420064,24.420064,39.097081,14.152190782383194,24.944890217616933,7.155142618896808,586.8785517838558,2.4700766043242814,23.830888,23.830888,39.32865,14.152190782383194,25.176459217616888,7.1509050058004995,587.0952823872666,2.4708585816525144,35.518827,47.151481,14.152190782383194,32.99929021761685,7.011325416057544,594.4418288585834,2.497153413203684,136.952938,3837.50044,139.851575,149.785304,88.160343,89.66602210052618,1.505679100526106,79.15569,89.66602210052618,10.510332100526124,268.3669014888033,73.689953,89.66602210052618,15.976069100526047,260.1398355325374,69.449678,89.66602210052618,20.216344100526136,253.82830599727268,594.4418288585834,661.9399204767188,665.2602504182498,282.16452810140055,593.9899391209208,586.8785517838558,587.0952823872666,268.3669014888033,260.1398355325374,253.82830599727268,346246.75964652,1134086.69460704
28.436275,28.436275,46.601824,-17.271445373162003,63.87326937316207,3.637404410917105,599.6281785026757,2.626864885715521,25.823161,25.823161,39.059448,-17.271445373162003,56.330893373162056,3.6995156009615617,592.7851262830593,2.6023523111473574,25.574016,25.574016,39.432926,-17.271445373162003,56.704371373162054,3.6963836476365266,593.1225084018404,2.60356952526262,12.259667,47.188251,-17.271445373162003,64.45969637316209,3.632673350901332,600.1628683932877,2.6287648230833045,138.90935,3848.690226,142.496014,131.244327,91.163895,80.9431038973811,-10.22079110261883,84.841601,80.9431038973811,-3.8984971026190123,607.3455268330347,80.630382,80.9431038973811,0.3127218973810386,270.6108183163163,80.559563,80.9431038973811,0.38354089738112407,270.5029720402583,600.1628683932877,667.9355182767497,671.9660616525333,614.4801600149808,599.6281785026757,592.7851262830593,593.1225084018404,607.3455268330347,270.6108183163163,270.5029720402583,185880.43364492,1006251.10802652
27.415514,27.415514,46.603054,10.30713863200291,36.29591536799721,6.5020566367921315,594.8008981115679,2.5109584169900043,26.228047,26.228047,39.56082,10.30713863200291,29.253681367997082,6.616406580716534,588.2243752589878,2.487412320664315,25.886901,25.886901,39.498109,10.30713863200291,29.19097036799716,6.617447093985138,588.1660000831137,2.4872018330253605,32.065414,47.167207,10.30713863200291,36.86006836799713,6.493104215200291,595.3295996827045,2.51283711255973,136.374421,3851.779958,138.918168,120.630731,76.166841,75.57805839027097,-0.5887826097291395,74.730324,75.57805839027097,0.8477343902708754,261.68573893497984,75.006441,75.57805839027097,0.5716173902708078,262.1007840867657,73.635593,75.57805839027097,1.9424653902708997,260.04284661150336,595.3295996827045,667.1964449566793,670.021443360152,600.7364237998988,594.8008981115679,588.2243752589878,588.1660000831137,261.68573893497984,262.1007840867657,260.04284661150336,322436.30583063996,933072.91086956
26.385805,26.385805,46.757028,12.321285277687231,34.43574272231282,6.767030252267835,594.4940284073864,2.5032688946267196,24.388144,24.388144,39.007383,12.321285277687231,26.686097722312798,6.899460944343624,587.2377989792088,2.4772788447683345,23.828281,23.828281,39.333579,12.321285277687231,27.01229372231279,6.893757269171006,587.5422356905339,2.4783773644604064,33.851323,47.137437,12.321285277687231,34.81615172231284,6.7606901447373415,594.8515128601692,2.504539029138506,137.041737,3838.776293,139.692283,158.581402,86.975567,93.55399220135276,6.578425201352718,76.704164,93.55399220135276,16.849828201352658,264.66598244255846,72.549556,93.55399220135276,21.004436201352668,258.4429546930679,68.656215,93.55399220135276,24.897777201352664,252.66401159190357,594.8515128601692,660.1757123489251,663.2434777418752,280.32066998941747,594.4940284073864,587.2377989792088,587.5422356905339,264.66598244255846,258.4429546930679,252.66401159190357,334749.71976748,1194733.67925352
28.159245,28.159245,46.337417,8.050437943505177,38.28697905649485,6.217002171036281,595.0404793361184,2.5192984106368366,25.658585,25.658585,39.30245,8.050437943505177,31.252012056494927,6.325216020182468,588.4920726898711,2.495840760944596,25.455052,25.455052,39.314282,8.050437943505177,31.263844056494825,6.325030157553592,588.5030500426684,2.495880360326818,30.123696,47.018958,8.050437943505177,38.968520056494846,6.206756113067841,595.6772267959702,2.5215619627615236,138.839782,3850.524541,142.398032,118.569357,91.070258,74.50053772582814,-16.569720274171925,85.028758,74.50053772582814,-10.528220274171929,611.1295795870968,80.590081,74.50053772582814,-6.089543274171911,606.2371255288882,80.41682,74.50053772582814,-5.916282274171874,606.0458947682961,595.6772267959702,670.3319549150655,674.2820463900051,617.77276115378,595.0404793361184,588.4920726898711,588.5030500426684,611.1295795870968,606.2371255288882,606.0458947682961,309048.62623295997,918860.2318693199
27.482719,27.482719,46.958446,7.7339743270506,39.22447167294947,6.168053458074107,595.6874379581515,2.5226566545694116,26.258596,26.258596,39.436634,7.7339743270506,31.70265967294939,6.282601517959604,588.686200722827,2.4975956827794032,25.934508,25.934508,39.452911,7.7339743270506,31.718936672949496,6.282348041172002,588.7012974719944,2.4976501274682796,29.856342,47.277012,7.7339743270506,39.54303767294946,6.163313376252997,595.9850770636407,2.5237138040782052,136.503885,3853.239693,139.353579,95.022655,76.745605,61.22602436508812,-15.519580634911984,75.601363,61.22602436508812,-14.375338634911964,607.3297000729389,75.491427,61.22602436508812,-14.265402634911903,607.213747529704,74.24603,61.22602436508812,-13.020005634911854,605.9001740727623,595.9850770636407,672.2159004633744,675.308701495434,608.5365624069037,595.6874379581515,588.686200722827,588.7012974719944,607.3297000729389,607.213747529704,605.9001740727623,307205.28456792,756511.3727878
26.375785,26.375785,46.829249,7.416186369658465,39.41306263034164,6.130401777249634,595.6334799867913,2.5235297373373085,24.544003,24.544003,39.224088,7.416186369658465,31.807901630341632,6.245432780998422,588.5587073821305,2.4981969323920965,23.862145,23.862145,39.413233,7.416186369658465,31.99704663034164,6.24250819116371,588.7340421739406,2.4988294169599032,29.589081,47.146489,7.416186369658465,39.7303026303416,6.125714429384962,595.9297264717324,2.524582210247088,136.92069,3820.635171,139.535678,152.828929,86.895925,91.02818319872321,4.132258198723195,76.616298,91.02818319872321,14.411885198723178,264.5321703740467,72.486274,91.02818319872321,18.541909198723182,258.3442975003481,68.674615,91.02818319872321,22.353568198723202,252.6845461455057,595.9297264717324,661.2617915132944,664.2677240002629,280.20414913519755,595.6334799867913,588.5587073821305,588.7340421739406,264.5321703740467,258.3442975003481,252.6845461455057,305362.58411556,1155071.75851204
28.209676,28.209676,46.280658,15.14709795919805,31.133560040801967,7.16653551340998,593.3849816601655,2.490202205343805,25.682302,25.682302,39.13177,15.14709795919805,23.98467204080198,7.297719731889932,586.6643872564747,2.466122266700537,25.396574,25.396574,39.369953,15.14709795919805,24.222855040802084,7.293252129781643,586.887662024138,2.4669277944252097,36.442793,47.121948,15.14709795919805,31.97485004080204,7.151481542055172,594.1785492283171,2.49302310336582,139.193776,3865.419279,142.637641,130.73409,92.22713,80.69184666670785,-11.535283333292261,85.585527,80.69184666670785,-4.8936803332922185,608.3343259020978,80.863331,80.69184666670785,-0.1714843332921646,602.9877447370071,80.888075,80.69184666670785,-0.1962283332922084,603.0158322172514,594.1785492283171,668.3557429084868,672.224193731579,615.8155713092995,593.3849816601655,586.6643872564747,586.887662024138,608.3343259020978,602.9877447370071,603.0158322172514,352617.28346468,1002733.1463684
27.496814,27.496814,46.737981,12.092237373456875,34.64574362654317,6.736471360021882,594.5282299259726,2.5041368546793237,26.100636,26.100636,39.216372,12.092237373456875,27.12413462654316,6.864202050268368,587.4872276471384,2.4789224783760972,25.833125,25.833125,39.471082,12.092237373456875,27.378844626543184,6.859778544061376,587.7249015688834,2.4797797956026457,33.645686,47.233777,12.092237373456875,35.14153962654321,6.728256415198361,594.9940192338512,2.505791667787739,136.606955,3855.632476,139.35342,107.489365,77.07038,68.48928282590474,-8.581097174095294,75.644656,68.48928282590474,-7.155373174095314,603.9663711654404,75.710589,68.48928282590474,-7.221306174095287,604.0376236052391,74.473694,68.48928282590474,-5.98441117409526,602.7006146917652,594.9940192338512,669.9891518363163,673.0026145028328,605.5067206508451,594.5282299259726,587.4872276471384,587.7249015688834,603.9663711654404,604.0376236052391,602.7006146917652,333331.90200536,842466.3462274001
26.235275,26.235275,46.185642,19.62583710566174,26.559804894338335,7.828876707255281,592.178328114137,2.4717690153068155,24.325828,24.325828,39.083168,19.62583710566174,19.457330894338348,7.97471551055933,585.4538062985704,2.4476715464104717,23.662583,23.662583,39.376806,19.62583710566174,19.750968894338314,7.96854876264106,585.7311173519425,2.4486720673932725,40.761147,47.039461,19.62583710566174,27.413623894338322,7.811797102528518,592.9891765113609,2.4746518468769323,136.629592,3829.958862,139.277689,185.067059,85.761262,104.45023156763065,18.68896956763059,74.371085,104.45023156763065,30.079146567630563,261.18008131539426,71.645072,104.45023156763065,32.805159567630675,257.11995926845606,68.71953,104.45023156763065,35.730701567630604,252.78966271130113,592.9891765113609,653.7742704241667,656.9501040537492,278.42603073812046,592.178328114137,585.4538062985704,585.7311173519425,261.18008131539426,257.11995926845606,252.78966271130113,382391.29788972,1377345.92771084
27.870155,27.870155,46.703853,12.414347444652684,34.289505555347276,6.780498593451648,594.4228380102675,2.5027128849470506,25.445918,25.445918,39.252787,12.414347444652684,26.838439555347428,6.908043455518968,587.4446690884182,2.477723580274842,25.127693,25.127693,39.266237,12.414347444652684,26.851889555347373,6.907807861590583,587.4572245833615,2.477768877035918,33.935061,47.229676,12.414347444652684,34.81532855534731,6.77171591419879,594.9170449636154,2.5044687238859913,139.089032,3860.322696,142.518876,134.51648,92.292597,82.539304176082,-9.753292823918002,85.776734,82.539304176082,-3.2374298239180233,607.4519542431194,80.413837,82.539304176082,2.1254671760819632,270.2800762015227,80.356543,82.539304176082,2.1827611760818852,270.1928972167862,594.9170449636154,667.4875378074862,671.3546689199183,614.8517374221335,594.4228380102675,587.4446690884182,587.4572245833615,607.4519542431194,270.2800762015227,270.1928972167862,335327.07318035996,1028811.8176448
27.356272,27.356272,46.672891,14.718737645820806,31.95415335417929,7.09901027983967,593.8570205430051,2.4932537937940076,26.126192,26.126192,39.27379,14.718737645820806,24.55505235417928,7.233122115102775,586.90413292939,2.4683547714924416,25.942614,25.942614,39.436213,14.718737645820806,24.717475354179292,7.23011010665927,587.0562999754932,2.4689036431593863,36.043425,47.278052,14.718737645820806,32.55931435417925,7.088313489494266,594.4276370349072,2.495281068902812,136.814187,3769.165342,139.958922,111.994697,78.220222,70.97999151203682,-7.240230487963186,76.609943,70.97999151203682,-5.6299514879632735,603.739994729783,76.406656,70.97999151203682,-5.426664487963262,603.5182805788454,75.336833,70.97999151203682,-4.356841487963242,602.351074094727,594.4276370349072,669.3566698885254,672.822157601076,605.4954193164551,593.8570205430051,586.90413292939,587.0562999754932,603.739994729783,603.5182805788454,602.351074094727,349863.736953,873529.5290877201
25.939417,25.939417,46.701684,7.8386080858239,38.863075914176115,6.184963147187882,595.425545175695,2.52137579471584,24.366963,24.366963,39.218108,7.8386080858239,31.37949991417612,6.299384515104527,588.4605342361582,2.496432709058949,23.827906,23.827906,39.459774,7.8386080858239,31.621165914176128,6.29560892119086,588.6846864696099,2.497241259750727,29.944605,47.102268,7.8386080858239,39.26365991417615,6.178979881738459,595.799784036617,2.522705576068396,136.393906,3839.393785,139.057537,143.09168,85.123418,86.6041139874761,1.4806959874760879,73.798145,86.6041139874761,12.805968987476046,260.29787772768236,71.348229,86.6041139874761,15.255884987476009,256.6411949805097,68.750126,86.6041139874761,17.85398798747608,252.78528093050377,595.799784036617,662.6966952242818,665.7245859662673,277.4814736223065,595.425545175695,588.4605342361582,588.6846864696099,260.29787772768236,256.6411949805097,252.78528093050377,307813.8367698,1087935.7635968
27.587869,27.587869,46.54224,11.047108827354712,35.49513117264534,6.600268459193145,594.5797903583643,2.5077388209829805,25.020706,25.020706,39.230437,11.047108827354712,28.18332817264535,6.721332446230095,587.7457795819699,2.483261290965118,24.682031,24.682031,39.247658,11.047108827354712,28.20054917264539,6.721040874478479,587.7618227944628,2.483319172822811,32.715684,47.120516,11.047108827354712,36.073407172645375,6.590920868145015,595.1222288529444,2.5096665340923994,138.831232,3811.983465,142.548298,152.945501,92.92504,91.07999314233226,-1.8450468576678873,86.37583,91.07999314233226,4.704163142332175,279.40124477532595,79.938089,91.07999314233226,11.141904142332157,269.55286839478737,79.963689,91.07999314233226,11.116304142332194,269.59171760364495,595.1222288529444,663.4335476962888,667.7078481519962,610.2723995365252,594.5797903583643,587.7457795819699,587.7618227944628,279.40124477532595,269.55286839478737,269.59171760364495,326919.76141584,1155875.49447476
27.596791,27.596791,46.660473,4.787203368162672,41.87326963183743,5.813456335713128,596.0146385146256,2.533770728994032,26.153705,26.153705,39.488359,4.787203368162672,34.70115563183735,5.9151086959637755,589.3642611577785,2.5099598611002967,25.958501,25.958501,39.45453,4.787203368162672,34.6673266318373,5.915598325277199,589.3330043961622,2.5098471432093254,27.424215,47.100783,4.787203368162672,42.31357963183744,5.8073517576598235,596.4244757447824,2.5352270632597116,137.569398,3865.246745,140.579247,99.817852,79.827603,64.08826637956862,-15.739336620431448,77.411742,64.08826637956862,-13.32347562043152,607.9660933013976,77.319811,64.08826637956862,-13.231544620431396,607.8682778935959,76.353628,64.08826637956862,-12.265361620431406,606.8401897536942,596.4244757447824,672.4836637939001,675.7663983416888,610.536324089198,596.0146385146256,589.3642611577785,589.3330043961622,607.9660933013976,607.8682778935959,606.8401897536942,290436.3526134,789573.1052555201
26.490527,26.490527,46.418997,12.714076716233684,33.70492028376638,6.825959043019328,594.0864916858123,2.5005424118612685,24.981458,24.981458,39.037339,12.714076716233684,26.32326228376636,6.953454674641541,587.1718762982285,2.4757683703726303,24.466129,24.466129,39.475465,12.714076716233684,26.761388283766358,6.945722524071462,587.5810463558413,2.4772445522864843,34.205498,47.180137,12.714076716233684,34.46606028376635,6.813138950927765,594.8020522203668,2.5030855243745154,135.504545,3640.906245,137.836027,149.376425,83.251184,89.48162805123955,6.230444051239499,70.913093,89.48162805123955,18.568535051239472,255.99941566060548,70.851142,89.48162805123955,18.630486051239437,255.90734428025826,69.458854,89.48162805123955,20.02277405123949,253.84146876336771,594.8020522203668,660.3677112382852,663.0366141450118,274.6033186956335,594.0864916858123,587.1718762982285,587.5810463558413,255.99941566060548,255.90734428025826,253.84146876336771,337191.67139047995,1131267.572033
27.796969,27.796969,46.375972,7.738108676927016,38.63786332307304,6.177260139382506,595.1425940106176,2.5207059268931142,25.238885,25.238885,39.119169,7.738108676927016,31.381060323073076,6.288078578728508,588.390892044204,2.496516538334363,24.805964,24.805964,39.434195,7.738108676927016,31.696086323072997,6.283167279037456,588.6830313988335,2.4975704602596482,29.859827,47.233144,7.738108676927016,39.495035323073026,6.1644812761358985,595.9432167247284,2.5235513236391127,137.754198,3636.769952,140.961638,141.376845,92.915897,85.80442471654212,-7.111472283457931,85.80679,85.80442471654212,-0.002365283458016165,605.4400921623803,79.277207,85.80442471654212,6.527217716542043,268.55190859027385,78.747784,85.80442471654212,7.056640716541994,267.74952825521615,595.9432167247284,664.5939097762133,668.2345626314238,613.6404978224522,595.1425940106176,588.390892044204,588.6830313988335,605.4400921623803,268.55190859027385,267.74952825521615,307229.31280651997,1076112.3878322
28.085655,28.085655,46.446021,6.161780246997601,40.28424075300247,5.981765549232882,595.5361353194158,2.5274061126429497,26.417031,26.417031,39.411735,6.161780246997601,33.24995475300246,6.0849820207820615,589.0034463658992,2.5040098445925287,26.236429,26.236429,39.613618,6.161780246997601,33.45183775300244,6.081959588864096,589.190314543708,2.504683671506591,28.54591,47.33968,6.161780246997601,41.17789975300245,5.968953177906268,596.3693085436416,2.5303666771504836,136.259294,3654.34806,139.146869,95.813577,80.976928,61.70438112339152,-19.272546876608555,78.02149,61.70438112339152,-16.317108876608565,609.6749257813219,77.685306,61.70438112339152,-15.980924876608583,609.319832832332,76.632867,61.70438112339152,-14.928485876608534,608.2082068035584,596.3693085436416,671.8039479549917,674.9394326345498,612.7968140368348,595.5361353194158,589.0034463658992,589.190314543708,609.6749257813219,609.319832832332,608.2082068035584,298170.17043159995,761964.59015652
26.506714,26.506714,46.295358,9.603541529749045,36.691816470251,6.415550499417801,594.6670111456817,2.512805977351596,25.169243,25.169243,39.623807,9.603541529749045,30.02026547025099,6.52209263727051,588.443301109881,2.490517663274929,24.792769,24.792769,39.514232,9.603541529749045,29.910690470250973,6.523878758033976,588.3413993839941,2.490150257884251,31.453358,47.235257,9.603541529749045,37.63171547025102,6.400880005952639,595.5469429145337,2.5159334793171846,134.506138,3626.869638,136.802832,132.484518,81.382973,81.55114183494541,0.16816883494533386,70.70179,81.55114183494541,10.849351834945356,255.67040598987944,70.90374,81.55114183494541,10.647401834945413,255.97086016491716,70.018107,81.55114183494541,11.533034834945363,254.65425742359236,595.5469429145337,662.7425383831205,665.3219644158473,271.7575165984515,594.6670111456817,588.443301109881,588.3413993839941,255.67040598987944,255.97086016491716,254.65425742359236,318216.32660408,1014801.92732568
27.507471,27.507471,46.454575,15.016526855926827,31.43804814407317,7.144917333852727,593.5802342996232,2.491314804000889,25.161486,25.161486,39.659366,15.016526855926827,24.642839144073264,7.268929864225154,587.1915274188316,2.4684400147431584,24.626345,24.626345,39.550421,15.016526855926827,24.53389414407319,7.270962030749914,587.089393200732,2.4680717975637916,36.32081,47.263872,15.016526855926827,32.24734514407315,7.130496511701407,594.3435839496435,2.4940274402512195,136.895141,3627.026063,140.237688,162.262665,92.387148,95.13834052175892,2.7511925217589237,85.043765,95.13834052175892,10.094575521758951,277.3424189334745,78.268996,95.13834052175892,16.86934452175897,267.0258931124768,77.39925,95.13834052175892,17.73909052175885,265.7137423104332,594.3435839496435,659.2110462889316,663.097212749545,288.7303801210634,593.5802342996232,587.1915274188316,587.089393200732,277.3424189334745,267.0258931124768,265.7137423104332,351776.2399556,1220115.1041354
28.17225,28.17225,46.418553,2.9588782700993406,43.45967472990071,5.602849872268798,596.1505300992611,2.540515763410462,26.338899,26.338899,39.702797,2.9588782700993406,36.74391872990068,5.693855367995478,589.9369455431769,2.518268198095263,26.16894,26.16894,39.542632,2.9588782700993406,36.583753729900664,5.69606905345644,589.789270895788,2.517735816270484,25.966473,47.369377,2.9588782700993406,44.41049872990063,5.590244160338459,597.0337150873137,2.5436540308553757,136.32616,3574.003631,139.461168,92.241194,82.254872,59.52333629123141,-22.731535708768707,78.883512,59.52333629123141,-19.360175708768555,611.5113640137099,78.101646,59.52333629123141,-18.578309708768654,610.6906075200994,77.260879,59.52333629123141,-17.737542708768625,609.8081037467203,597.0337150873137,672.5374301368905,675.9318612883549,615.0515152240357,596.1505300992611,589.9369455431769,589.789270895788,611.5113640137099,610.6906075200994,609.8081037467203,280385.57138147997,737333.86674344
26.756012,26.756012,46.309907,13.404905876669954,32.90500112333005,6.922413283523259,593.8241438291585,2.4973700050952425,25.505769,25.505769,39.409722,13.404905876669954,26.00481612333008,7.043550954680463,587.3533304333041,2.4741921415102937,25.046613,25.046613,39.600818,13.404905876669954,26.195912123330107,7.0401251294573735,587.532020298858,2.474836487854374,34.833119,47.235218,13.404905876669954,33.8303121233301,6.906558355663852,594.6948572651133,2.500464698431001,134.449061,3620.249753,136.451948,127.364184,79.480173,79.01596534226591,-0.4642076577341527,71.157626,79.01596534226591,7.858339342265833,256.34469711172954,71.634485,79.01596534226591,7.381480342265808,257.0553735112219,70.538634,79.01596534226591,8.477331342265803,255.4233404175238,594.6948572651133,663.7157783394854,665.9529933909454,602.4349261049523,593.8241438291585,587.3533304333041,587.532020298858,256.34469711172954,257.0553735112219,255.4233404175238,341518.96755644,979498.4532758399
27.071145,27.071145,46.412722,14.974825968037816,31.43789603196226,7.139764657215609,593.5507396847102,2.4913435004645437,24.797066,24.797066,39.099482,14.974825968037816,24.12465603196232,7.273349545368857,586.67714240539,2.4667177864233856,24.232936,24.232936,39.636406,14.974825968037816,24.661580031962295,7.263329419459928,587.1803705313254,2.4685329002631473,36.281898,47.210326,14.974825968037816,32.23550003196233,7.1255626050867376,594.3029836311332,2.4940169232763876,136.506929,3614.724102,139.608926,170.539658,91.367634,98.61448162951436,7.246847629514252,83.668673,98.61448162951436,14.945808629514271,275.2294657618016,77.027623,98.61448162951436,21.586858629514246,265.15616189396616,75.472714,98.61448162951436,23.14176762951422,262.8205814486904,594.3029836311332,656.9368419975443,660.58208745055,287.1210999483491,593.5507396847102,586.67714240539,587.1803705313254,275.2294657618016,265.15616189396616,262.8205814486904,351507.95105448004,1277182.98439208
27.963473,27.963473,46.341998,16.75418837868343,29.587809621316694,7.396608929516659,593.0521761179167,2.4838997587716416,26.220641,26.220641,39.326418,16.75418837868343,22.57222962131656,7.530497128884964,586.4398115671354,2.460213646600174,26.104115,26.104115,39.634318,16.75418837868343,22.880129621316634,7.5244929146915664,586.7292385461617,2.4612573572848633,37.962184,47.285207,16.75418837868343,30.531018621316672,7.379060266468639,593.944080679334,2.4870695128742373,137.273427,3648.200376,140.081533,117.592776,85.905569,73.98578700808638,-11.919781991913634,81.31018,73.98578700808638,-7.3243929919136805,607.3067527726569,79.668364,73.98578700808638,-5.682576991913652,605.4984543101716,79.166917,73.98578700808638,-5.181129991913702,604.9457930624155,593.944080679334,668.7848549113933,671.8960548282781,612.3596618528597,593.0521761179167,586.4398115671354,586.7292385461617,607.3067527726569,605.4984543101716,604.9457930624155,363093.11975584,912126.9402537601
26.640179,26.640179,46.689462,18.70813177926583,27.981330220734243,7.6795195656425825,592.8919610676429,2.477173287838837,25.764894,25.764894,39.340279,18.70813177926583,20.63214722073419,7.826624586441364,585.9424127098347,2.452288267435398,25.378077,25.378077,39.629062,18.70813177926583,20.920930220734203,7.820709061775768,586.2147575053156,2.4532703691154185,39.854837,47.306644,18.70813177926583,28.598512220734243,7.667481628475934,593.4774111663321,2.4792531708082475,134.614012,3630.190931,136.725424,101.683479,77.848327,65.17803761447527,-12.6702893855247,73.002983,65.17803761447527,-7.82494538552479,602.754444798078,73.037479,65.17803761447527,-7.859441385524837,602.7913131559084,71.831718,65.17803761447527,-6.653680385524785,601.5024091704136,593.4774111663321,668.9139824105837,671.2150989405412,607.9300987668536,592.8919610676429,585.9424127098347,586.2147575053156,602.754444798078,602.7913131559084,601.5024091704136,376142.50795412005,802436.15567004
26.72681,26.72681,46.678033,9.959030218395867,36.71900278160424,6.455558324784508,594.9475871914093,2.5126284678494364,24.630768,24.630768,39.301221,9.959030218395867,29.342190781604096,6.574383572300956,588.0624432341245,2.4879728600705286,24.03468,24.03468,39.562852,9.959030218395867,29.603821781604143,6.5700773830053825,588.3058441741942,2.4888506799663266,31.761837,47.266016,9.959030218395867,37.30698578160419,6.446311795056307,595.4984168494321,2.514585457981285,135.981933,3601.05525,138.935914,165.934926,89.85075,96.69496959752578,6.844219597525682,81.495764,96.69496959752578,15.199205597525827,271.91691011081997,75.52872,96.69496959752578,21.16624959752578,262.90245130445135,73.069448,96.69496959752578,23.62552159752562,259.2236897858678,595.4984168494321,657.3427835262287,660.7936995048523,284.7657982152154,594.9475871914093,588.0624432341245,588.3058441741942,271.91691011081997,262.90245130445135,259.2236897858678,320343.21527412004,1245434.46238776
